5795149352,,,,,,)i( interstices - À propos de l'Internet des objets #audio #internetdesobjets http://ff.im/-bAE9x,audio  internetdesobjets,,,1,0,"Multimania, Caramail, Lycos, @dailymotion, @netvibes, @mixTheWeb, Co-founder @aaaliens, @owni, #apidays @fabernovel, @makeryfr   outernet designer #scifi #xR",5519,4419,Wed Apr 23 17:29:08 +0000 2008,8789,32548,Tue Nov 17 13:10:39 +0000 2009,FALSE,None,FALSE,None
23167190198,,,,,,Débat sur le mobile  en direct live  sur Europe 1 qui aborde (sans le nommer) l'Internet des objets. Entre fascination et peur. #iot,iot,,,0,1,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Mon Sep 06 18:23:45 +0000 2010,FALSE,None,FALSE,None
21462216649,,,,,,Infinite Power Solutions Raises $20.0M http://bit.ly/9Kejkz #IoT,IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Wed Aug 18 04:24:06 +0000 2010,FALSE,None,FALSE,None
5795633523,,,,,,RT @mathemagie )i( interstices - À propos de l'Internet des objets #audio #internetdesobjets http://ff.im/-bAE9x,audio  internetdesobjets,,mathemagie,0,0,"Tout le pouvoir au peuple» principe premier, fondamental, de la société pirate http://t.co/1eVKLhR4",511,395,Mon Aug 17 20:45:09 +0000 2009,201,3695,Tue Nov 17 13:35:10 +0000 2009,FALSE,None,FALSE,None
18484609099,,,,,,Soil moisture monitor http://bit.ly/amLRFM #IoT,IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Wed Jul 14 02:09:48 +0000 2010,FALSE,None,FALSE,None
11042561458,,,,,,Livraison 'internet des objets quels enjeux pour l'europe' #iot. isbn : http://twitpic.com/1auazc,iot,,,0,0,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Thu Mar 25 16:41:09 +0000 2010,FALSE,None,FALSE,None
8984885306,,,,,,Promo #microformats : ch. imprimeur français de porte-clés ? #3Dprinter #iot sur http://bit.ly/arRy1U  (devis en toutes devises),microformats  3Dprinter  iot,,,0,0,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Fri Feb 12 00:19:07 +0000 2010,FALSE,None,FALSE,None
20297558415,,,,,,"Chez @ChristianFaure : ""Le cloud computing et l'internet des objets"" http://tinyurl.com/37hs586 #cloud #internetdesobjets cc @owni",cloud  internetdesobjets,,ChristianFaure  OWNI,0,0,"Multimania, Caramail, Lycos, @dailymotion, @netvibes, @mixTheWeb, Co-founder @aaaliens, @owni, #apidays @fabernovel, @makeryfr   outernet designer #scifi #xR",5519,4419,Wed Apr 23 17:29:08 +0000 2008,8789,32548,Wed Aug 04 11:32:21 +0000 2010,FALSE,None,FALSE,None
22279329764,,,,,,RT @rww 10 Vidéos présentant l'Internet des Objets #sanscontact #iot http://rww.tw/9T7MzT,sanscontact  iot,,RWW,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Fri Aug 27 16:19:10 +0000 2010,FALSE,None,FALSE,None
12449454264,,,,,,"#iot ""L'internet des choses"" expliqué par @timoreilly : http://bit.ly/cLwguB",iot,,timoreilly,1,1,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Mon Apr 19 10:55:54 +0000 2010,FALSE,None,FALSE,None
8897090042,,,,,,@Mariegaraud oui merci ma belle. serai ravi de parler #internetdesobjets avec toi & @oliviacalcagno semaine prochaine ?,internetdesobjets,,Mariegaraud  oliviacalcagno,1,0,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Wed Feb 10 10:57:24 +0000 2010,FALSE,None,FALSE,None
12337259176,,,,,,@egadenne Ca a l'air d'être un excellent concept #stickybits je vais tester également. #internetdesobjets,stickybits  internetdesobjets,,egadenne,0,0,Journaliste / Vidéaste @lerevorama #Entrepreneur #Freelance #CommunityManager et Chef de projets connectés @RevesConnectes #Chefdeprojet,2287,2594,Sun Jun 07 21:39:43 +0000 2009,1087,81235,Sat Apr 17 11:43:36 +0000 2010,FALSE,None,FALSE,12336571170
8991794269,,,,,,RT @xtof_fr - Promo #microformats : ch. imprimeur français de porte-clés ? #3Dprinter #iot sur http://bit.ly/arRy1U (devis en toutes d...,microformats  3Dprinter  iot,,xtof_fr,0,0,Pour les accros de bons plans shopping et de code promo : http://t.co/2RGNqxMwNr,1619,62,Mon Nov 24 08:55:24 +0000 2008,3,134620,Fri Feb 12 03:20:23 +0000 2010,FALSE,None,FALSE,None
8243782705,,,,,,"Les objets, acteurs du web de demain ? http://bit.ly/cQpYx6 #internetdesobjets #internetofthings #web3.0",internetdesobjets  internetofthings  web3,,,0,0,"Threat Intel, PurpleTeam @Sekoia_fr   Former criminal law professional & intel analyst   NBA & Hip-Hop backpacker   @InfiniteTTFL   Fighting LGBTphobia & racism",1367,1720,Sun Nov 30 12:28:08 +0000 2008,4698,10876,Tue Jan 26 17:43:48 +0000 2010,FALSE,None,FALSE,None
20484122877,,,,,,WSN Competitive Matrix http://bit.ly/c2Yfoz #IoT,IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Fri Aug 06 17:02:35 +0000 2010,FALSE,None,FALSE,None
18617693244,,,,,,Orange confirme son avance sur le marché des services de ... - AggloTV (Communiqué de presse) http://bit.ly/9W70hS #IoT,IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Thu Jul 15 17:14:30 +0000 2010,FALSE,None,FALSE,None
7939750495,,,,,,R.Haladjian pose la bonne question #IOT #petitdejweb @rafigaro  http://yfrog.com/37jn5bj,IOT  petitdejweb,,rafigaro,0,0,"VP Advertising Clients @ooyala ,True Funk Soldier, 3rdeyeboy",1938,1023,Mon Dec 11 10:05:39 +0000 2006,380,10290,Tue Jan 19 09:24:51 +0000 2010,FALSE,None,FALSE,None
6744262959,,,,,,#Internetdesobjets Quand bébé tweete aussi... http://bit.ly/8lvN0E,Internetdesobjets,,,0,0,"Threat Intel, PurpleTeam @Sekoia_fr   Former criminal law professional & intel analyst   NBA & Hip-Hop backpacker   @InfiniteTTFL   Fighting LGBTphobia & racism",1367,1720,Sun Nov 30 12:28:08 +0000 2008,4698,10876,Wed Dec 16 22:27:42 +0000 2009,FALSE,None,FALSE,None
9818342763,,,,,,#internetdesobjets » L’Internet des Objets : vers un développement durable numérique ? » http://bit.ly/c7NldM (via @ijenko),internetdesobjets,,IJENKO,0,0,"★ Digital Project Director @Valtech_FR Failed scientist, wannabe entrepreneur, fulltime Geek and Tech Addict  #api #digitalpreservation #hacker #maker",701,505,Thu Mar 15 11:41:04 +0000 2007,1523,3263,Mon Mar 01 09:38:03 +0000 2010,FALSE,None,FALSE,None
8954116625,,,,,,"Les Mercredis de La #RFID, sur l'Internet des Objets, le 17 Février http://ur1.ca/m29d #event #IoT via filrfid",RFID  event  IoT,,,0,0,Just for FUN ! ;-),301,1056,Sat Aug 01 07:44:53 +0000 2009,6888,8403,Thu Feb 11 09:10:31 +0000 2010,FALSE,None,FALSE,None
8286296325,,,,,,Le Do It Yourself (DIY) peut-il être une opportunité pour les industriels ? http://bit.ly/96nXL6 #TIC #IOT #Arduino #DIY #Crowdsourcing #M2M,TIC  IOT  Arduino  DIY  Crowdsourcing  M2M,,,0,0,"Internet of Things & innovation : New techno & usage with a business focus, OpenInnovation, Do-Ocratie, Creativity, Optimalist, Views are my own",222,274,Wed Sep 26 13:09:09 +0000 2007,331,2344,Wed Jan 27 17:11:36 +0000 2010,FALSE,None,FALSE,None
9818880947,,,,,,RT @renalid: #internetdesobjets » L’Internet des Objets : vers un développement durable numérique ? » http://bit.ly/c7NldM (via @ijenko),internetdesobjets,,renalid  IJENKO,1,0,"Multimania, Caramail, Lycos, @dailymotion, @netvibes, @mixTheWeb, Co-founder @aaaliens, @owni, #apidays @fabernovel, @makeryfr   outernet designer #scifi #xR",5519,4419,Wed Apr 23 17:29:08 +0000 2008,8789,32548,Mon Mar 01 10:02:04 +0000 2010,FALSE,None,FALSE,None
18140675082,,,,,,Dash7 in RFID Journal http://bit.ly/aixN06 #IoT,IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Fri Jul 09 19:02:38 +0000 2010,FALSE,None,FALSE,None
11312601862,,,,,,@nicolas2fr cool j'ai mis un peu de #salmon ds un prezi sur les standards. Les inviterai sur statusnet et on parlera #iot ;),salmon  iot,,nicolas2fr,0,0,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Tue Mar 30 15:10:55 +0000 2010,FALSE,None,FALSE,11312125002
10630563614,,,,,,Où l'on se rapproche du monde d'A.I. Artificial Intelligence de Spielberg #sanscontact #IOT   http://bit.ly/akinqd,sanscontact  IOT,,,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Wed Mar 17 17:18:01 +0000 2010,FALSE,None,FALSE,None
8811513576,,,,,,#ecomaitrise #internetdesobjets » Comment Ijenko utilise l'Internet des objets pour économiser l'énergie » http://bit.ly/a2akYc,ecomaitrise  internetdesobjets,,,0,0,"★ Digital Project Director @Valtech_FR Failed scientist, wannabe entrepreneur, fulltime Geek and Tech Addict  #api #digitalpreservation #hacker #maker",701,505,Thu Mar 15 11:41:04 +0000 2007,1523,3263,Mon Feb 08 14:47:25 +0000 2010,FALSE,None,FALSE,None
9919359327,,,,,,#internetdesobjets » L’Internet des Objets : vers un développement durable numérique ? (sur Owni.fr) » http://bit.ly/dgWeGO,internetdesobjets,,,0,0,"★ Digital Project Director @Valtech_FR Failed scientist, wannabe entrepreneur, fulltime Geek and Tech Addict  #api #digitalpreservation #hacker #maker",701,505,Thu Mar 15 11:41:04 +0000 2007,1523,3263,Wed Mar 03 10:54:56 +0000 2010,FALSE,None,FALSE,None
10637730825,,,,,,Où l'on se rapproche du monde d'A.I. Artificial Intelligence de Spielberg #sanscontact #IOT http://bit.ly/akinqd,sanscontact  IOT,,,0,0,Un compte spécialement dédié aux technologies sans contact pas suffisamment animé par @pierremetivier,203,106,Mon Mar 08 08:05:41 +0000 2010,0,229,Wed Mar 17 20:40:42 +0000 2010,FALSE,None,FALSE,None
22188365275,,,,,,"Murata nibbles RFMI stocks, signs collaboration agreement - ElectroIQ http://bit.ly/aaPr9V #IoT",IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Thu Aug 26 15:48:29 +0000 2010,FALSE,None,FALSE,None
7941028707,,,,,,Ouverture du salon Maison & Objet à Paris le 22 janvier : http://bit.ly/5GBU80 - désirabilité : quelque #IOT dans les designs à vivre.,IOT,,,0,0,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Tue Jan 19 10:34:12 +0000 2010,FALSE,None,FALSE,None
17939338217,,,,,,"Bluetooth 4.0 Will Use Less Power, Be In More Devices http://bit.ly/beYwCs Bluetooth renaît de ses cendres #IoT On va avoir les dents bleues",IoT,,,0,0,eMarketer since 2004,1255,638,Wed May 23 10:45:29 +0000 2007,130,13408,Wed Jul 07 10:35:37 +0000 2010,FALSE,None,FALSE,None
23884421070,,,,,,"hu-tui.com » Blog Archive » Current situation, trend and ... http://bit.ly/bsR68i #IoT",IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Wed Sep 08 04:24:53 +0000 2010,FALSE,None,FALSE,None
11312297270,,,,,,"Direction les Mardis de l'Innovation et Marc Giget  - Guest star - Bruno Bonnell,  Robopolis #iot #robot http://bit.ly/d0WY5w",iot  robot,,,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Tue Mar 30 15:04:50 +0000 2010,FALSE,None,FALSE,None
11793081614,,,,,,Remercie encore @dumeny pour sa suggestion d'aller flâner/brainstormer vendredi en Mayenne http://www.laval-virtual.org/#Home #iot,iot,,dumeny,0,0,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Wed Apr 07 23:39:51 +0000 2010,FALSE,None,FALSE,None
17913748851,,,,,,RT @rww Qu'est-ce Vint Cerf voit dans l'avenir d'Internet http://bit.ly/aYXFyA #IoT #AR #InterplanetaryWeb,IoT  AR  InterplanetaryWeb,,RWW,0,0,AUCUN SUPPORT TECHNIQUE VIA TWITTER. ICANN accredited Registrar. Bureau d'enregistrement de nom de domaine accredite ICANN. Since 1996.,449,508,Wed Jan 13 14:58:49 +0000 2010,0,911,Wed Jul 07 02:09:29 +0000 2010,FALSE,None,FALSE,None
11024236558,,,,,,#SansConstact #InternetDesObjets Un QR Code sera incrusté dans l'emission TV Télématin du 29 mars http://is.gd/aY6Ew,SansConstact  InternetDesObjets,,,0,0,Rédacteur en chef @LeMagIT - Contributing Editor @Joinup_eu @OSOReu Tweets are my own. https://t.co/TgTJxxlIoa,1699,690,Mon Nov 12 06:31:10 +0000 2007,465,2547,Thu Mar 25 08:07:01 +0000 2010,FALSE,None,FALSE,None
10561982024,,,,,,Quand la domotique rencontre l'Internet des Objets #sanscontact #iot http://tinyurl.com/ygjj4pv,sanscontact  iot,,,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Tue Mar 16 09:06:47 +0000 2010,FALSE,None,FALSE,None
11312295305,,,,,,"Direction les Mardis de l'Innovation et Marc Giget  - Guest star - Bruno Bonnell,  Robopolis #iot #robot http://bit.ly/d0WY5w",iot  robot,,,0,0,Un réseau de consultants et dirigeants spécialisés dans les technologies de l'information et de la communication,37,15,Mon Jun 15 09:03:39 +0000 2009,1,135,Tue Mar 30 15:04:48 +0000 2010,FALSE,None,FALSE,None
8194449593,,,,,,L'avenir de l'Internet passera-t-il par les 100 milliards d'objets communiquant entre eux? Réponse sur  http://tinyurl.com/ybnanch #IoT,IoT,,,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Mon Jan 25 14:59:47 +0000 2010,FALSE,None,FALSE,None
10337897190,,,,,,[podcast] )i( interstices - À propos de l’Internet des objets #internetdesobjets http://icio.us/d3q0aq,internetdesobjets,,,0,0,"Multimania, Caramail, Lycos, @dailymotion, @netvibes, @mixTheWeb, Co-founder @aaaliens, @owni, #apidays @fabernovel, @makeryfr   outernet designer #scifi #xR",5519,4419,Wed Apr 23 17:29:08 +0000 2008,8789,32548,Thu Mar 11 20:17:35 +0000 2010,FALSE,None,FALSE,None
13849086165,,,,,,Le réfrigérateur intelligent de demain n’est pas celui auquel on pense généralement  #internetdesobjets #iot  http://bit.ly/95LvWB,internetdesobjets  iot,,,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Wed May 12 12:47:35 +0000 2010,FALSE,None,FALSE,None
11828535245,,,,,,oops erreur de lien : http://stickybits.com pour attacher du contenu digital à vos objets préférés dans le vrai monde. #iot,iot,,,0,0,"life, design & technology.   R&D #indieweb et accompagnement TPE PME sur le design social. Passions : mer & navigation hauturière.",3200,486,Mon Jan 01 15:12:01 +0000 2007,3195,14293,Thu Apr 08 15:20:09 +0000 2010,FALSE,None,FALSE,None
7938861928,,,,,,"#IOT Nabaztag: 180.000 lapins vendus, 200 applications développés...on est sur une base de 1/1000 entre utilisateurs et développeurs d'appli",IOT,,,0,0,"Co-Fondateur @EspritsCo, ex #IntelligenceCollective enabler @Orange, #VeilleCollaborative #knowledgeManagement #intelligenceEconomique #Collaboration",1783,2242,Mon Feb 26 15:47:24 +0000 2007,2671,6273,Tue Jan 19 08:36:05 +0000 2010,FALSE,None,FALSE,None
7939107349,,,,,,"Le problème de l'Internet des Objets, c'est les objets - Rafi Halladjian  #RFID  #IoT",RFID  IoT,,,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Tue Jan 19 08:49:32 +0000 2010,FALSE,None,FALSE,None
12179246929,,,,,,Discussion rapide avec Ankit Mohan du MIT sur l'usage possible des bokodes pour représenter des avatars. A suivre.  #RFIDLIVE  #RFID #IOT,RFIDLIVE  RFID  IOT,,,0,0,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Wed Apr 14 19:14:23 +0000 2010,FALSE,None,FALSE,None
12272699554,,,,,,pas de tweet sans fumée ;) RT @dadisucre Futur du journalisme: taguer le nuage de cendres comme ça il tweete son avancées #internetdesobjets,internetdesobjets,,dadisucre,0,0,"Sophie Fourquet (Maheo) - explore les futurs & pense système, entre #innovation et #prospective @La_Fing, artniteziker, hybrid human & tag",5637,3390,Wed Apr 09 13:47:37 +0000 2008,5310,12446,Fri Apr 16 08:53:22 +0000 2010,FALSE,None,FALSE,None
10875123436,,,,,,"Revue du livre ""La métamorphose des objets"" de Frédéric Kaplan #internetdesobjets #iot #sanscontact  http://bit.ly/c1DX6j",internetdesobjets  iot  sanscontact,,,1,2,"Contactless ambassador. Blogger, speaker, instructor. Learn and share. Innovation, NFC, IoT. Author of 'Le mobile NFC, télécommande de notre quotidien' book",6474,2362,Tue Apr 03 13:23:45 +0000 2007,4791,42107,Mon Mar 22 14:49:23 +0000 2010,FALSE,None,FALSE,None
12179246890,,,,,,Discussion rapide avec Ankit Mohan du MIT sur l'usage possible des bokodes pour représenter des avatars. A suivre.  #RFIDLIVE  #RFID #IOT,RFIDLIVE  RFID  IOT,,,0,0,Un compte spécialement dédié aux technologies sans contact pas suffisamment animé par @pierremetivier,203,106,Mon Mar 08 08:05:41 +0000 2010,0,229,Wed Apr 14 19:14:23 +0000 2010,FALSE,None,FALSE,None
5783184984,,,,,,Ztamp Voyageur rejoint par ses chouettes potes. Voici air:ztamp http://www.zcripts.com/airztamp #rfid #internetDesObjets #tempsReel #violet,rfid  internetDesObjets  tempsReel  violet,,,0,0,Let all things be scriptable!,17,8,Tue May 12 21:55:13 +0000 2009,0,24,Tue Nov 17 01:48:51 +0000 2009,FALSE,None,FALSE,None
11652626500,,,,,,"#Internetdesobjets Le mug Starbucks qui rigole vraiment pas ! Bluetooth, socialmedia... http://tinyurl.com/ybo7mg6",Internetdesobjets,,,0,0,"Digital strategist & théoricien de l'engagement. Co-fondateur de @uzful, Créateurs de marques engagées. #activisme #sens https://t.co/Jk5rvIxPUA",3417,2521,Fri Aug 08 13:04:47 +0000 2008,1339,19977,Mon Apr 05 17:55:32 +0000 2010,FALSE,None,FALSE,None
18359100567,,,,,,Mais pourquoi Nike+ n'est compatible qu'avec le Nano ??? http://bit.ly/cJk3Jc #IoT,IoT,,,0,0,eMarketer since 2004,1255,638,Wed May 23 10:45:29 +0000 2007,130,13408,Mon Jul 12 14:43:53 +0000 2010,FALSE,None,FALSE,None
6744540930,,,,,,"@vincentguerin Exact, le web de demain, le web sémantique, et l' #internetdesobjets promettent quelques bouleversements...",internetdesobjets,,vincentguerin,0,0,"Threat Intel, PurpleTeam @Sekoia_fr   Former criminal law professional & intel analyst   NBA & Hip-Hop backpacker   @InfiniteTTFL   Fighting LGBTphobia & racism",1367,1720,Sun Nov 30 12:28:08 +0000 2008,4698,10876,Wed Dec 16 22:37:48 +0000 2009,FALSE,None,FALSE,6744497526
18677510299,,,,,,Le marché des logiciels embarqués se redessine - 01net http://bit.ly/9LjhqQ #IoT,IoT,,,0,0,"The best source of #IoT news, by @JamesChevalier - weekly email: https://t.co/kzGwSbfexc - search: https://t.co/6TDaK7shoP",93008,0,Fri May 07 20:20:16 +0000 2010,0,176279,Fri Jul 16 11:13:33 +0000 2010,FALSE,None,FALSE,None
